CUST_ID;PHONE;CONTACTS
C12812;+1 283-889-8881;1
C12813;+1 303-658-1594;3
C12814;+1 206-949-6236;1
C12815;+1 202-575-0471;1
C12816;+1 740-789-8125;2
C12818;+1 218-941-0094;3
C12819;+1 234-257-7258;0
C12820;+1 912-778-4614;3
C12821;+1 223-653-4676;2
C12822;+1 475-733-5913;3
C12823;+1 323-753-4511;1
C12824;+1 312-755-0301;0
C12825;+1 319-246-4722;3
C12826;+1 209-231-5989;1
C12827;+1 213-725-4662;0
C12828;+1 303-286-1620;1
C12829;+1 326-856-7058;0
C12830;+1 320-800-7054;1
C12831;+1 520-567-6973;2
C12832;+1 208-561-3497;1
C12833;+1 210-918-1327;2
C12834;+1 405-430-1407;2
C12835;+1 229-780-9755;3
C12836;+1 214-894-0344;3
C12837;+1 217-985-4339;0
C12838;+1 726-778-7173;2
C12839;+1 212-882-0888;2
C12840;+1 323-520-0965;1
C12841;+1 313-325-2981;3
C12842;+1 425-588-8415;2
C12843;+1 216-305-2880;0
C12844;+1 541-818-9570;1
C12845;+1 209-947-0242;1
C12846;+1 216-238-5819;1
C12847;+1 215-771-4908;0
C12848;+1 228-662-4442;3
C12849;+1 331-934-5412;3
C12850;+1 316-857-4136;2
C12851;+1 239-558-0103;2
C12852;+1 307-995-7771;2
C12853;+1 239-715-1065;3
C12854;+1 314-680-1250;3
C12855;+1 215-231-1366;0
C12857;+1 520-598-1652;0
C12858;+1 223-312-3666;1
C12859;+1 202-678-8567;2
C12860;+1 412-272-1582;2
C12861;+1 213-614-6829;0
C12862;+1 213-978-6111;1
C12863;+1 239-380-9474;2
C12864;+1 207-662-4274;1
C12865;+1 364-288-3745;0
C12866;+1 207-918-0296;2
C12867;+1 307-853-9160;0
C12868;+1 209-348-2786;2
C12869;+1 217-629-2657;2
C12871;+1 207-731-8359;1
C12872;+1 210-739-5443;0
C12873;+1 213-797-6246;0
C12874;+1 320-738-4076;1
C12875;+1 240-732-6255;0
C12876;+1 240-898-3953;3
C12877;+1 346-455-8206;1
C12878;+1 201-387-7244;3
C12879;+1 214-370-4777;3
C12880;+1 239-674-9459;1
C12881;+1 203-486-5768;3
C12883;+1 248-586-9907;0
C12884;+1 206-503-5499;0
C12885;+1 315-530-9725;2
C12886;+1 716-993-8746;0
C12887;+1 318-511-2787;3
C12888;+1 360-640-5120;1
C12889;+1 520-540-7967;3
C12890;+1 323-735-2814;3
C12891;+1 240-296-4157;0
C12892;+1 302-469-5577;3
C12893;+1 203-752-0403;1
C12894;+1 321-820-5607;0
C12895;+1 240-422-0038;0
C12896;+1 303-725-6933;3
C12897;+1 223-928-9855;3
C12898;+1 215-435-1091;2
C12899;+1 531-707-1015;2
C12900;+1 303-646-9537;1
C12901;+1 336-889-6742;0
C12902;+1 503-264-1216;1
C12903;+1 207-980-7699;2
C12904;+1 417-926-9845;2
C12905;+1 425-988-8407;1
C12906;+1 507-389-2116;3
C12907;+1 228-565-9668;2
C12908;+1 210-301-9348;1
C12909;+1 213-755-2196;3
C12910;+1 512-696-4830;2
C12911;+1 304-232-6690;2
C12912;+1 206-819-4307;0
C12913;+1 216-306-8588;0
C12914;+1 214-290-1472;2
C12915;+1 209-440-3044;0
C12916;+1 432-328-6377;1
C12917;+1 208-707-9214;2
C12918;+1 207-343-1424;3
C12919;+1 239-582-4592;2
C12920;+1 309-505-3131;1
C12921;+1 531-681-8412;0
C12922;+1 229-876-2858;1
C12923;+1 423-860-3580;2
C12924;+1 202-316-9532;3
C12925;+1 205-849-9435;0
C12926;+1 209-552-6854;0
C12927;+1 302-996-2631;3
C12928;+1 201-867-7170;0
C12929;+1 458-239-0323;3
C12930;+1 205-412-3387;2
C12931;+1 325-447-2733;3
C12932;+1 307-954-0168;3
C12933;+1 219-482-8669;3
C12934;+1 248-354-2318;3
C12935;+1 707-874-3653;3
C12936;+1 240-320-4493;3
C12937;+1 205-209-0797;1
C12938;+1 315-576-1231;1
C12939;+1 214-960-9759;3
C12941;+1 302-310-8441;2
C12943;+1 517-226-8278;3
C12944;+1 602-250-7840;3
C12945;+1 434-649-0029;3
C12946;+1 321-407-1124;0
C12947;+1 213-706-8555;1
C12948;+1 520-676-1340;2
C12949;+1 308-693-6471;3
C12950;+1 423-874-6394;3
C12951;+1 208-292-3455;0
C12952;+1 218-280-6996;2
C12953;+1 480-463-9882;1
C12954;+1 201-672-5009;1
C12955;+1 203-677-1950;3
C12956;+1 201-957-5245;2
C12957;+1 318-343-4015;3
C12958;+1 351-912-3563;3
C12959;+1 715-933-2171;2
C12960;+1 213-613-7884;3
C12961;+1 432-661-5303;0
C12962;+1 442-679-7988;2
C12963;+1 308-249-5122;2
C12964;+1 219-757-1139;0
C12965;+1 202-971-5039;1
C12966;+1 214-952-2567;0
C12967;+1 326-942-3708;0
C12968;+1 212-878-3581;2
C12969;+1 308-524-9759;1
C12970;+1 425-441-9019;0
C12971;+1 231-471-2052;3
C12972;+1 220-995-5264;0
C12973;+1 217-922-5879;0
C12974;+1 717-882-5262;2
C12975;+1 618-714-2323;2
C12976;+1 229-646-1616;3
C12977;+1 408-349-6608;0
C12978;+1 216-800-0314;3
C12979;+1 210-718-2758;3
C12980;+1 607-732-8706;3
C12981;+1 206-350-7961;2
C12982;+1 406-636-2593;2
C12983;+1 445-238-7290;1
C12984;+1 520-578-4349;1
C12985;+1 316-218-1768;1
C12986;+1 332-732-7286;2
C12987;+1 332-656-4695;2
C12988;+1 208-744-5408;1
C12989;+1 203-392-4334;1
C12990;+1 520-408-5885;1
C12991;+1 615-969-7145;3
C12992;+1 610-450-0454;0
C12993;+1 517-231-5913;0
C12994;+1 504-576-0788;3
C12995;+1 307-781-6489;1
C12996;+1 423-960-0722;0
C12997;+1 512-602-0855;0
C12998;+1 435-791-1331;1
C12999;+1 201-568-7255;2
C13000;+1 336-980-7116;1
C13001;+1 217-511-6289;2
C13002;+1 207-988-2584;1
C13004;+1 323-476-9978;3
C13005;+1 234-874-8072;0
C13006;+1 423-331-6594;1
C13007;+1 203-864-3421;3
C13008;+1 508-601-0209;2
C13009;+1 302-681-1423;0
C13011;+1 440-856-2918;1
C13012;+1 531-607-3136;3
C13013;+1 216-826-2397;2
C13014;+1 225-701-5322;3
C13015;+1 239-504-6470;2
C13016;+1 317-821-6176;3
C13017;+1 207-778-7284;0
C13018;+1 325-691-0039;3
C13019;+1 320-990-1385;0
C13020;+1 417-605-3150;1
C13021;+1 303-396-2299;1
C13022;+1 321-788-3322;1
C13023;+1 407-828-0033;2
C13024;+1 323-366-0675;1
C13025;+1 203-499-1493;1
C13026;+1 256-492-5388;2
C13027;+1 224-319-9815;0
C13028;+1 413-277-7451;2
C13029;+1 302-919-0931;2
C13031;+1 520-881-6353;1
C13032;+1 512-462-5369;2
C13033;+1 206-570-2086;3
C13034;+1 336-326-5753;3
C13035;+1 310-423-5671;0
C13036;+1 732-847-0866;2
C13037;+1 629-791-4986;0
C13038;+1 239-654-9894;2
C13039;+1 417-444-5333;3
C13040;+1 218-271-5076;1
C13041;+1 219-992-3496;2
C13042;+1 209-591-3742;3
C13043;+1 206-317-3081;0
C13044;+1 346-210-7457;0
C13045;+1 321-919-9591;3
C13046;+1 408-621-7820;0
C13047;+1 602-713-2734;0
C13048;+1 510-284-7790;2
C13049;+1 229-527-7184;3
C13050;+1 217-748-8445;1
C13051;+1 310-686-8452;2
C13052;+1 458-675-4262;3
C13053;+1 203-389-5499;2
C13054;+1 220-778-4031;3
C13056;+1 614-367-0987;3
C13057;+1 425-259-3199;3
C13058;+1 216-862-3965;2
C13059;+1 308-882-3781;1
C13060;+1 218-255-9780;2
C13061;+1 339-823-3689;3
C13062;+1 717-474-2816;0
C13063;+1 213-831-4866;0
C13064;+1 832-589-5233;2
C13065;+1 309-465-2135;0
C13066;+1 215-380-9146;0
C13067;+1 318-595-6167;0
C13068;+1 248-355-4333;2
C13069;+1 209-467-0865;2
C13070;+1 208-902-4472;2
C13071;+1 206-990-2815;1
C13072;+1 239-673-7427;1
C13073;+1 540-375-8028;1
C13074;+1 341-813-7537;0
C13076;+1 214-899-8692;2
C13077;+1 443-979-8892;2
C13078;+1 314-725-7144;1
C13079;+1 207-829-1126;3
C13080;+1 409-708-9912;2
C13081;+1 208-876-2304;0
C13082;+1 224-210-6169;1
C13083;+1 317-451-7715;3
C13084;+1 608-824-4087;1
C13085;+1 319-983-9123;3
C13086;+1 210-313-2661;1
C13087;+1 407-924-3137;1
C13088;+1 402-666-3035;0
C13089;+1 217-893-3859;3
C13090;+1 317-316-8337;1
C13091;+1 425-305-2878;1
C13092;+1 702-740-6325;0
C13093;+1 220-947-6582;1
C13094;+1 310-481-5015;1
C13095;+1 312-414-5758;0
C13096;+1 224-406-0976;1
C13097;+1 703-205-9637;0
C13098;+1 207-439-0995;3
C13099;+1 432-223-8864;1
C13100;+1 319-481-2853;1
C13101;+1 302-775-3474;3
C13102;+1 267-837-1118;3
C13103;+1 223-419-9306;3
C13104;+1 945-423-5523;0
C13105;+1 706-387-1326;1
C13106;+1 325-655-2321;2
C13107;+1 401-461-1592;0
C13108;+1 207-555-8172;1
C13109;+1 239-330-8358;0
C13110;+1 216-227-8127;0
C13111;+1 361-251-6147;0
C13112;+1 312-993-2321;3
C13113;+1 516-792-5071;2
C13114;+1 231-714-3233;2
C13115;+1 432-254-8850;0
C13116;+1 320-734-9629;0
C13117;+1 214-588-3043;2
C13118;+1 308-754-8545;2
C13119;+1 262-606-6710;2
C13120;+1 234-907-7990;1
C13121;+1 224-553-7446;0
C13122;+1 314-811-7988;3
C13123;+1 314-723-6551;2
C13124;+1 216-676-1245;3
C13125;+1 208-664-8049;0
C13126;+1 239-363-9570;2
C13127;+1 323-963-8750;2
C13128;+1 217-869-4507;2
C13129;+1 321-979-3849;2
C13130;+1 214-697-2133;2
C13131;+1 702-835-6245;2
C13132;+1 234-338-6712;0
C13133;+1 212-717-4428;1
C13134;+1 203-566-6727;3
C13135;+1 279-702-4978;2
C13136;+1 214-584-6043;3
C13137;+1 210-867-7572;0
C13138;+1 201-942-8167;0
C13139;+1 323-785-8774;1
C13140;+1 206-495-4209;3
C13141;+1 248-766-9711;3
C13142;+1 225-330-0887;2
C13143;+1 214-272-0776;1
C13144;+1 270-929-1248;1
C13145;+1 228-278-4206;0
C13146;+1 225-974-2041;1
C13147;+1 413-869-6802;1
C13148;+1 208-765-2836;1
C13149;+1 209-881-4978;2
C13150;+1 217-479-0668;3
C13151;+1 209-921-0622;3
C13152;+1 269-465-2738;0
C13153;+1 228-274-2248;1
C13154;+1 312-815-1421;1
C13155;+1 309-346-3735;1
C13156;+1 413-718-0893;1
C13157;+1 413-652-9244;1
C13158;+1 239-815-0691;1
C13159;+1 219-363-2612;2
C13160;+1 443-276-0839;3
C13161;+1 402-875-4470;2
C13162;+1 323-942-1174;1
C13163;+1 810-771-9346;2
C13164;+1 214-957-8476;3
C13165;+1 240-912-2505;3
C13166;+1 201-388-5535;1
C13167;+1 217-740-8566;2
C13168;+1 239-279-3554;2
C13169;+1 213-855-3081;2
C13170;+1 213-943-6531;0
C13171;+1 216-463-7847;1
C13172;+1 404-387-4527;0
C13173;+1 212-516-8918;2
C13174;+1 240-963-4380;3
C13175;+1 615-296-5068;3
C13176;+1 331-715-2425;1
C13178;+1 305-812-5804;1
C13179;+1 417-645-2612;2
C13180;+1 301-705-8701;0
C13181;+1 509-262-2565;1
C13182;+1 320-326-4937;3
C13183;+1 205-423-9211;2
C13184;+1 301-413-9071;3
C13185;+1 210-952-1837;0
C13186;+1 269-253-0217;2
C13187;+1 628-756-5405;3
C13188;+1 401-260-3549;1
C13189;+1 424-652-3117;3
C13190;+1 518-291-9112;2
C13191;+1 202-208-9306;2
C13192;+1 302-797-2934;0
C13193;+1 352-677-3747;0
C13194;+1 332-546-1989;1
C13195;+1 202-988-4830;1
C13196;+1 205-351-2251;0
C13197;+1 240-891-8235;3
C13198;+1 203-662-1830;0
C13199;+1 201-782-1341;2
C13200;+1 220-832-3267;3
C13201;+1 218-651-2784;1
C13202;+1 223-363-3961;0
C13203;+1 213-224-3739;1
C13204;+1 202-839-2624;1
C13205;+1 312-662-9204;3
C13206;+1 216-215-5417;3
C13207;+1 504-850-9182;2
C13208;+1 248-465-5253;1
C13209;+1 316-532-5701;0
C13210;+1 206-393-4680;0
C13211;+1 234-839-9710;2
C13212;+1 415-352-0910;2
C13213;+1 219-511-9733;1
C13214;+1 605-532-2359;3
C13215;+1 903-387-8223;0
C13216;+1 218-216-4375;3
C13217;+1 516-410-5377;2
C13218;+1 225-933-8315;2
C13219;+1 419-975-1120;0
C13220;+1 423-449-5331;3
C13221;+1 208-362-1303;1
C13222;+1 323-788-3064;3
C13223;+1 413-393-6778;0
C13224;+1 218-485-4099;3
C13225;+1 341-674-4551;2
C13226;+1 404-770-1001;3
C13227;+1 223-895-0761;3
C13228;+1 315-219-8455;0
C13229;+1 409-672-2851;0
C13230;+1 223-971-6670;0
C13231;+1 313-525-2490;3
C13232;+1 207-630-6290;0
C13233;+1 203-499-2016;2
C13234;+1 229-631-3295;1
C13235;+1 215-254-1123;1
C13236;+1 425-834-7126;0
C13237;+1 318-441-4275;3
C13238;+1 209-661-2584;3
C13239;+1 223-627-4789;1
C13240;+1 203-951-9277;0
C13241;+1 239-676-6144;0
C13242;+1 323-613-7270;2
C13243;+1 323-863-9096;2
C13244;+1 229-215-7273;0
C13245;+1 518-693-1802;3
C13246;+1 740-408-2038;2
C13247;+1 530-290-0028;2
C13248;+1 217-972-6326;3
C13249;+1 220-414-4453;0
C13250;+1 218-370-3673;1
C13251;+1 225-830-5049;1
C13252;+1 253-633-5134;2
C13253;+1 318-923-6390;0
C13254;+1 213-312-8921;0
C13255;+1 210-305-8015;1
C13257;+1 619-751-6897;3
C13258;+1 413-858-5125;0
C13259;+1 216-588-5375;3
C13260;+1 314-776-5741;1
C13261;+1 501-692-4779;2
C13262;+1 346-695-0182;2
C13263;+1 321-619-2578;1
C13264;+1 302-438-0098;0
C13265;+1 331-482-8211;0
C13266;+1 406-626-8842;1
C13267;+1 405-220-2142;2
C13268;+1 515-424-4204;3
C13269;+1 305-560-4005;1
C13270;+1 302-294-9903;0
C13271;+1 317-344-5439;3
C13272;+1 224-367-7417;3
C13273;+1 520-875-7978;3
C13275;+1 203-418-7136;3
C13276;+1 423-629-0665;1
C13277;+1 214-534-2407;2
C13278;+1 325-935-7306;2
C13279;+1 224-885-3244;0
C13280;+1 414-837-6118;1
C13282;+1 434-518-1952;2
C13283;+1 207-269-2189;3
C13284;+1 225-795-3525;0
C13285;+1 320-757-1864;3
C13286;+1 205-484-9662;3
C13287;+1 207-598-7072;1
C13288;+1 401-657-8155;3
C13289;+1 206-379-9729;0
C13290;+1 301-576-8775;3
C13291;+1 215-226-7466;2
C13292;+1 209-251-4028;0
C13293;+1 208-787-3009;3
C13294;+1 315-843-9171;0
C13295;+1 412-654-4574;1
C13296;+1 206-969-7364;3
C13297;+1 513-426-7870;1
C13298;+1 214-921-1458;0
C13299;+1 202-388-0709;1
C13300;+1 424-684-4922;2
C13301;+1 402-318-4401;2
C13302;+1 320-680-5204;3
C13303;+1 409-255-7652;1
C13304;+1 319-207-8063;0
C13305;+1 312-307-2981;3
C13306;+1 219-250-5141;1
C13307;+1 212-480-7456;2
C13308;+1 212-296-1987;1
C13309;+1 308-869-5687;2
C13310;+1 413-409-5608;1
C13312;+1 413-925-3431;1
C13313;+1 203-873-6204;1
C13314;+1 508-867-6176;1
C13315;+1 209-836-6086;1
C13316;+1 201-816-9704;1
C13317;+1 202-772-0423;1
C13318;+1 224-680-1738;1
C13319;+1 240-237-5395;3
C13320;+1 302-200-7928;1
C13321;+1 231-861-4142;2
C13322;+1 303-310-5271;1
C13323;+1 217-255-6483;3
C13324;+1 606-816-0159;0
C13325;+1 408-445-9824;2
C13326;+1 208-669-1756;2
C13327;+1 407-647-4203;0
C13328;+1 610-511-5184;1
C13329;+1 213-808-0857;2
C13330;+1 425-277-4548;2
C13331;+1 316-279-4592;0
C13332;+1 212-254-8309;1
C13333;+1 315-528-5583;3
C13334;+1 223-932-1315;1
C13335;+1 320-601-9485;3
C13336;+1 407-393-8285;2
C13337;+1 602-203-1713;1
C13338;+1 743-290-4319;3
C13339;+1 314-280-8874;2
C13340;+1 240-566-4634;0
C13341;+1 516-571-7339;3
C13342;+1 308-509-8444;3
C13343;+1 223-292-3309;1
C13344;+1 320-480-1990;3
C13345;+1 515-593-4032;0
C13346;+1 323-726-8477;1
C13347;+1 406-982-1446;3
C13348;+1 212-955-2964;0
C13349;+1 302-748-7384;3
C13350;+1 213-951-8068;3
C13351;+1 409-751-1393;2
C13352;+1 231-535-8299;0
C13353;+1 629-334-6922;3
C13354;+1 309-417-6629;1
C13355;+1 208-514-5336;2
C13356;+1 207-923-9418;1
C13357;+1 315-379-6163;2
C13358;+1 208-449-3219;1
C13359;+1 302-918-6146;3
C13360;+1 401-413-8383;1
C13361;+1 202-388-8951;1
C13362;+1 320-850-3799;0
C13363;+1 308-810-8951;0
C13364;+1 317-976-4817;0
C13365;+1 316-518-5105;1
C13366;+1 217-509-0460;0
C13367;+1 234-589-1853;1
C13368;+1 301-801-8881;3
C13369;+1 424-403-5514;2
C13370;+1 309-609-1311;1
C13371;+1 218-947-5050;0
C13372;+1 215-928-4765;0
C13373;+1 207-552-9846;0
C13374;+1 219-429-9777;3
C13375;+1 220-319-8483;0
C13376;+1 209-533-3534;2
C13377;+1 209-434-9165;1
C13378;+1 201-308-7127;0
C13379;+1 309-249-2052;0
C13380;+1 503-849-1808;0
C13381;+1 256-251-1375;2
C13382;+1 202-941-5816;1
C13383;+1 414-294-9736;0
C13384;+1 208-576-3264;3
C13385;+1 325-708-4208;1
C13386;+1 347-664-1256;1
C13387;+1 318-843-0895;3
C13388;+1 304-221-8632;3
C13389;+1 206-676-1042;0
C13390;+1 213-302-6530;0
C13391;+1 508-261-5581;1
C13392;+1 223-678-9977;2
C13393;+1 321-261-8306;0
C13394;+1 209-245-0633;2
C13395;+1 303-480-6699;0
C13396;+1 307-590-2671;3
C13397;+1 234-867-9412;2
C13398;+1 202-320-8904;1
C13399;+1 216-830-7219;0
C13400;+1 320-452-2934;3
C13401;+1 225-293-8219;2
C13402;+1 312-579-0440;0
C13403;+1 213-492-2853;3
C13404;+1 402-413-8688;0
C13405;+1 229-496-9107;3
C13406;+1 512-403-5290;1
C13407;+1 616-351-0930;1
C13408;+1 319-827-1695;0
C13409;+1 314-323-3489;3
C13410;+1 209-239-7827;3
C13411;+1 214-915-8771;1
C13412;+1 304-370-1076;0
C13413;+1 309-841-8953;2
C13414;+1 515-803-5234;3
C13416;+1 248-622-6606;0
C13417;+1 223-218-4280;1
C13418;+1 301-786-2798;3
C13419;+1 307-454-5435;3
C13420;+1 214-837-2914;0
C13421;+1 208-428-3041;2
C13422;+1 516-762-6019;0
C13423;+1 207-948-6608;1
C13424;+1 903-241-9157;1
C13425;+1 409-594-3643;2
C13426;+1 214-533-6680;0
C13427;+1 331-827-7754;1
C13428;+1 302-902-3309;1
C13429;+1 509-742-3892;3
C13430;+1 224-385-6442;0
C13431;+1 201-387-1902;3
C13432;+1 617-380-3693;3
C13433;+1 205-987-2292;1
C13434;+1 213-941-2049;3
C13435;+1 307-832-6515;0
C13436;+1 223-696-3017;2
C13437;+1 314-395-8259;3
C13439;+1 208-484-0189;2
C13440;+1 218-347-1227;3
C13441;+1 216-350-0874;2
C13442;+1 217-232-1791;0
C13443;+1 336-345-7935;1
C13444;+1 203-867-1396;2
C13445;+1 319-285-7327;1
C13446;+1 458-482-6059;1
C13447;+1 516-701-5426;1
C13448;+1 224-511-8808;3
C13449;+1 218-374-4707;1
C13450;+1 806-803-8573;2
C13451;+1 203-686-1227;2
C13452;+1 310-894-7623;3
C13453;+1 201-941-3838;1
C13454;+1 303-585-1778;2
C13455;+1 218-701-2011;1
C13456;+1 312-812-8185;3
C13457;+1 341-889-3956;1
C13458;+1 208-587-1985;1
C13459;+1 228-502-0838;1
C13460;+1 509-581-7714;3
C13461;+1 219-898-3681;1
C13462;+1 203-328-6413;1
C13463;+1 202-838-2299;0
C13464;+1 216-952-9753;1
C13465;+1 316-623-7708;0
C13466;+1 414-757-9196;1
C13467;+1 217-315-7085;0
C13468;+1 321-897-7171;0
C13469;+1 229-910-9992;2
C13470;+1 414-584-7134;0
C13471;+1 279-961-4022;3
C13472;+1 412-322-6329;0
C13473;+1 220-919-4328;2
C13474;+1 445-678-2346;1
C13475;+1 331-334-8016;3
C13476;+1 205-986-4475;1
C13478;+1 414-516-9477;2
C13479;+1 305-597-0109;0
C13480;+1 212-765-6723;0
C13481;+1 458-618-8376;3
C13482;+1 203-357-8904;3
C13483;+1 516-710-8104;2
C13484;+1 207-872-9190;0
C13485;+1 312-770-9315;2
C13486;+1 302-922-2205;1
C13487;+1 208-415-3295;3
C13488;+1 208-361-9913;0
C13489;+1 223-794-0639;2
C13490;+1 425-232-6964;0
C13491;+1 301-305-7789;2
C13492;+1 512-531-5493;3
C13493;+1 321-782-5625;0
C13494;+1 413-791-8572;0
C13495;+1 223-626-0255;3
C13496;+1 412-981-1180;2
C13497;+1 248-517-6630;1
C13498;+1 401-704-8852;3
C13499;+1 220-426-2717;0
C13500;+1 216-889-5525;0
C13501;+1 510-860-9361;0
C13502;+1 248-509-3168;3
C13503;+1 206-458-0726;0
C13504;+1 304-294-0059;2
C13505;+1 223-277-4028;1
C13506;+1 408-752-0912;1
C13507;+1 305-420-7655;0
C13508;+1 224-266-6476;0
C13509;+1 913-890-8724;0
C13510;+1 202-719-5178;2
C13511;+1 323-254-2813;2
C13512;+1 531-555-6499;2
C13513;+1 216-392-5931;1
C13514;+1 214-538-7712;0
C13515;+1 424-607-3405;2
C13516;+1 228-515-3854;3
C13517;+1 321-627-6030;3
C13518;+1 210-410-4364;2
C13519;+1 305-878-7349;1
C13520;+1 209-707-9462;2
C13521;+1 228-672-6764;2
C13522;+1 620-691-9743;1
C13523;+1 505-299-1447;3
C13524;+1 414-281-3271;0
C13525;+1 612-677-6528;2
C13526;+1 516-313-5197;3
C13527;+1 212-583-0359;0
C13528;+1 301-218-8116;2
C13529;+1 248-763-2751;1
C13530;+1 219-730-0833;3
C13531;+1 256-933-4520;2
C13532;+1 415-565-0811;2
C13533;+1 405-390-1113;1
C13534;+1 330-376-3753;0
C13535;+1 212-811-2212;0
C13536;+1 347-716-7864;1
C13537;+1 231-689-3727;1
C13538;+1 325-771-7190;0
C13539;+1 305-568-7225;3
C13540;+1 205-209-4620;2
C13541;+1 425-312-9621;1
C13542;+1 617-213-4104;1
C13543;+1 203-919-1715;0
C13544;+1 402-560-1638;2
C13545;+1 352-905-2916;3
C13546;+1 412-274-8017;0
C13547;+1 214-708-1563;3
C13548;+1 323-643-8220;2
C13549;+1 208-698-5272;2
C13550;+1 201-304-6552;1
C13551;+1 334-491-1268;3
C13552;+1 223-781-5391;0
C13553;+1 423-887-4171;2
C13554;+1 518-409-2032;2
C13555;+1 301-605-7434;0
C13556;+1 203-556-7978;3
C13557;+1 212-441-7440;0
C13558;+1 213-874-4089;3
C13559;+1 417-673-7123;2
C13560;+1 319-539-5448;0
C13561;+1 321-929-2263;2
C13562;+1 313-343-7071;2
C13563;+1 215-947-3265;0
C13564;+1 640-520-4531;3
C13565;+1 203-900-0818;0
C13566;+1 203-455-5838;1
C13567;+1 239-849-4867;3
C13568;+1 326-456-7356;1
C13569;+1 606-530-9053;1
C13570;+1 209-345-8181;3
C13571;+1 307-468-6780;2
C13572;+1 262-267-5764;0
C13573;+1 512-940-5070;0
C13574;+1 203-462-2086;0
C13575;+1 504-872-2652;3
C13576;+1 323-269-6713;1
C13577;+1 603-757-2605;3
C13578;+1 336-652-2139;3
C13579;+1 763-957-3031;1
C13580;+1 425-859-1976;1
C13581;+1 218-354-7440;2
C13582;+1 203-748-6004;2
C13583;+1 220-456-3791;0
C13584;+1 316-687-0532;0
C13585;+1 203-686-9116;2
C13586;+1 534-780-2434;1
C13587;+1 330-503-2575;2
C13588;+1 320-398-5987;0
C13589;+1 413-726-0322;0
C13591;+1 405-747-8198;3
C13592;+1 207-802-4291;0
C13593;+1 231-806-2999;3
C13594;+1 313-489-2214;1
C13596;+1 206-647-5281;1
C13597;+1 309-894-3071;1
C13598;+1 406-824-2070;0
C13599;+1 309-656-5963;0
C13600;+1 320-799-8025;1
C13601;+1 325-384-8591;1
C13602;+1 302-370-3526;1
C13603;+1 515-443-9469;3
C13604;+1 205-205-2189;0
C13605;+1 223-905-6415;1
C13606;+1 219-329-0807;2
C13607;+1 213-782-9950;3
C13608;+1 223-380-9479;0
C13610;+1 251-324-5299;2
C13611;+1 307-566-7509;1
C13612;+1 513-887-7936;1
C13613;+1 510-497-7822;3
C13614;+1 423-622-7571;1
C13615;+1 307-527-9655;2
C13616;+1 401-470-6790;1
C13617;+1 248-536-1807;2
C13618;+1 234-673-1861;1
C13619;+1 219-888-3732;1
C13620;+1 423-459-0233;3
C13621;+1 302-357-4161;0
C13622;+1 229-240-3876;1
C13623;+1 224-761-9268;3
C13624;+1 234-347-7505;0
C13625;+1 256-253-3950;0
C13626;+1 458-231-3786;0
C13627;+1 512-685-6219;1
C13628;+1 210-518-1633;3
C13629;+1 202-484-7767;3
C13630;+1 214-622-1465;1
C13631;+1 207-656-1966;0
C13632;+1 223-604-2702;0
C13633;+1 216-424-2474;1
C13634;+1 614-761-9654;3
C13635;+1 440-449-6148;2
C13636;+1 201-378-9097;2
C13637;+1 312-952-7224;1
C13638;+1 325-636-9972;3
C13639;+1 410-271-1923;2
C13640;+1 248-229-1372;3
C13641;+1 313-992-2281;2
C13642;+1 303-265-6417;2
C13643;+1 210-498-0495;3
C13644;+1 520-610-9904;2
C13645;+1 248-355-6489;2
C13646;+1 307-691-2327;3
C13647;+1 301-215-9256;2
C13648;+1 303-565-1261;3
C13649;+1 201-852-5348;1
C13650;+1 406-344-8930;2
C13651;+1 210-866-7479;1
C13652;+1 206-522-6184;3
C13653;+1 208-603-0481;2
C13654;+1 317-501-5271;1
C13655;+1 302-663-0378;2
C13656;+1 309-429-6832;3
C13657;+1 325-698-4405;2
C13658;+1 425-983-5353;0
C13659;+1 516-209-7944;1
C13660;+1 318-927-1502;1
C13661;+1 513-387-1890;3
C13662;+1 208-481-1161;1
C13663;+1 516-358-0547;1
C13664;+1 325-295-8365;2
C13665;+1 385-966-2768;0
C13666;+1 304-913-6618;0
C13668;+1 205-386-0313;3
C13669;+1 219-853-5232;2
C13670;+1 309-432-5816;2
C13671;+1 213-926-8996;1
C13672;+1 216-312-7979;1
C13673;+1 206-876-9877;2
C13674;+1 315-435-2971;0
C13675;+1 210-461-7590;0
C13676;+1 551-246-3092;1
C13677;+1 209-587-4078;1
C13678;+1 509-952-2264;2
C13679;+1 205-237-1781;0
C13680;+1 234-250-9470;0
C13681;+1 346-734-7805;0
C13682;+1 207-760-5571;1
C13683;+1 212-236-4926;0
C13684;+1 214-416-3833;2
C13685;+1 239-298-3361;0
C13686;+1 315-872-4403;3
C13687;+1 718-476-4891;1
C13688;+1 320-757-7303;0
C13689;+1 203-529-9178;0
C13690;+1 209-374-5447;0
C13691;+1 423-535-6976;1
C13692;+1 201-302-9784;1
